Freq.	V(vo)/V(Vi)
2.22330989065136e+002	(-3.70545396929550e+001dB,-9.08101904814279e+001°)
2.22843514927026e+002	(-3.70344886532842e+001dB,-9.08120361171583e+001°)
2.23357222283049e+002	(-3.70144373780016e+001dB,-9.08138861031217e+001°)
2.23872113856830e+002	(-3.69943858655532e+001dB,-9.08157404494825e+001°)
2.24388192378273e+002	(-3.69743341151517e+001dB,-9.08175991663579e+001°)
2.24905460583574e+002	(-3.69542821256960e+001dB,-9.08194622639202e+001°)
2.25423921215239e+002	(-3.69342298959256e+001dB,-9.08213297523795e+001°)
2.25943577022094e+002	(-3.69141774247292e+001dB,-9.08232016419627e+001°)
2.26464430759302e+002	(-3.68941247112217e+001dB,-9.08250779428831e+001°)
2.26986485188378e+002	(-3.68740717539730e+001dB,-9.08269586654579e+001°)
2.27509743077203e+002	(-3.68540185519334e+001dB,-9.08288438199740e+001°)
2.28034207200038e+002	(-3.68339651044336e+001dB,-9.08307334167064e+001°)
2.28559880337539e+002	(-3.68139114096421e+001dB,-9.08326274660776e+001°)
2.29086765276773e+002	(-3.67938574668019e+001dB,-9.08345259784255e+001°)
2.29614864811232e+002	(-3.67738032747652e+001dB,-9.08364289641548e+001°)
2.30144181740846e+002	(-3.67537488322246e+001dB,-9.08383364337068e+001°)
2.30674718872003e+002	(-3.67336941379442e+001dB,-9.08402483975438e+001°)
2.31206479017555e+002	(-3.67136391910688e+001dB,-9.08421648661202e+001°)
2.31739464996843e+002	(-3.66935839903518e+001dB,-9.08440858499486e+001°)
2.32273679635706e+002	(-3.66735285344643e+001dB,-9.08460113595736e+001°)
2.32809125766496e+002	(-3.66534728223803e+001dB,-9.08479414055452e+001°)
2.33345806228096e+002	(-3.66334168526827e+001dB,-9.08498759984755e+001°)
2.33883723865931e+002	(-3.66133606244890e+001dB,-9.08518151489427e+001°)
2.34422881531988e+002	(-3.65933041362168e+001dB,-9.08537588676221e+001°)
2.34963282084826e+002	(-3.65732473871266e+001dB,-9.08557071651379e+001°)
2.35504928389596e+002	(-3.65531903757021e+001dB,-9.08576600522137e+001°)
2.36047823318053e+002	(-3.65331331007298e+001dB,-9.08596175395736e+001°)
2.36591969748571e+002	(-3.65130755613764e+001dB,-9.08615796379178e+001°)
2.37137370566161e+002	(-3.64930177557231e+001dB,-9.08635463580986e+001°)
2.37684028662483e+002	(-3.64729596830792e+001dB,-9.08655177108571e+001°)
2.38231946935864e+002	(-3.64529013421317e+001dB,-9.08674937070323e+001°)
2.38781128291313e+002	(-3.64328427314073e+001dB,-9.08694743574996e+001°)
2.39331575640534e+002	(-3.64127838499670e+001dB,-9.08714596731172e+001°)
2.39883291901944e+002	(-3.63927246962488e+001dB,-9.08734496648194e+001°)
2.40436280000689e+002	(-3.63726652693021e+001dB,-9.08754443435160e+001°)
2.40990542868655e+002	(-3.63526055676305e+001dB,-9.08774437202004e+001°)
2.41546083444489e+002	(-3.63325455900403e+001dB,-9.08794478058489e+001°)
2.42102904673613e+002	(-3.63124853352546e+001dB,-9.08814566114862e+001°)
2.42661009508237e+002	(-3.62924248018364e+001dB,-9.08834701481832e+001°)
2.43220400907377e+002	(-3.62723639888829e+001dB,-9.08854884269643e+001°)
2.43781081836870e+002	(-3.62523028947136e+001dB,-9.08875114589807e+001°)
2.44343055269392e+002	(-3.62322415183365e+001dB,-9.08895392553333e+001°)
2.44906324184470e+002	(-3.62121798582134e+001dB,-9.08915718272039e+001°)
2.45470891568498e+002	(-3.61921179131089e+001dB,-9.08936091857712e+001°)
2.46036760414758e+002	(-3.61720556817040e+001dB,-9.08956513422578e+001°)
2.46603933723429e+002	(-3.61519931627509e+001dB,-9.08976983078970e+001°)
2.47172414501608e+002	(-3.61319303546871e+001dB,-9.08997500939870e+001°)
2.47742205763323e+002	(-3.61118672564840e+001dB,-9.09018067117990e+001°)
2.48313310529552e+002	(-3.60918038664894e+001dB,-9.09038681726893e+001°)
2.48885731828234e+002	(-3.60717401836621e+001dB,-9.09059344879952e+001°)
2.49459472694290e+002	(-3.60516762062607e+001dB,-9.09080056691376e+001°)
2.50034536169638e+002	(-3.60316119333855e+001dB,-9.09100817274872e+001°)
2.50610925303206e+002	(-3.60115473632052e+001dB,-9.09121626745407e+001°)
2.51188643150953e+002	(-3.59914824948847e+001dB,-9.09142485217075e+001°)
2.51767692775880e+002	(-3.59714173265029e+001dB,-9.09163392805584e+001°)
2.52348077248052e+002	(-3.59513518571348e+001dB,-9.09184349625699e+001°)
2.52929799644609e+002	(-3.59312860850004e+001dB,-9.09205355793514e+001°)
2.53512863049785e+002	(-3.59112200088536e+001dB,-9.09226411424710e+001°)
2.54097270554925e+002	(-3.58911536272870e+001dB,-9.09247516635545e+001°)
2.54683025258499e+002	(-3.58710869387328e+001dB,-9.09268671542664e+001°)
2.55270130266119e+002	(-3.58510199422335e+001dB,-9.09289876262343e+001°)
2.55858588690559e+002	(-3.58309526358224e+001dB,-9.09311130912309e+001°)
2.56448403651766e+002	(-3.58108850183745e+001dB,-9.09332435609615e+001°)
2.57039578276881e+002	(-3.57908170884497e+001dB,-9.09353790471890e+001°)
2.57632115700252e+002	(-3.57707488444470e+001dB,-9.09375195617366e+001°)
2.58226019063454e+002	(-3.57506802849129e+001dB,-9.09396651164303e+001°)
2.58821291515303e+002	(-3.57306114086184e+001dB,-9.09418157231000e+001°)
2.59417936211876e+002	(-3.57105422137880e+001dB,-9.09439713936769e+001°)
2.60015956316521e+002	(-3.56904726991022e+001dB,-9.09461321400547e+001°)
2.60615354999884e+002	(-3.56704028632344e+001dB,-9.09482979741693e+001°)
2.61216135439915e+002	(-3.56503327045430e+001dB,-9.09504689080162e+001°)
2.61818300821893e+002	(-3.56302622213791e+001dB,-9.09526449536298e+001°)
2.62421854338438e+002	(-3.56101914125498e+001dB,-9.09548261230076e+001°)
2.63026799189532e+002	(-3.55901202762383e+001dB,-9.09570124282641e+001°)
2.63633138582532e+002	(-3.55700488110833e+001dB,-9.09592038814799e+001°)
2.64240875732189e+002	(-3.55499770157169e+001dB,-9.09614004947695e+001°)
2.64850013860664e+002	(-3.55299048883009e+001dB,-9.09636022803371e+001°)
2.65460556197548e+002	(-3.55098324276843e+001dB,-9.09658092503286e+001°)
2.66072505979875e+002	(-3.54897596318608e+001dB,-9.09680214170267e+001°)
2.66685866452142e+002	(-3.54696864995879e+001dB,-9.09702387926568e+001°)
2.67300640866325e+002	(-3.54496130293074e+001dB,-9.09724613895010e+001°)
2.67916832481897e+002	(-3.54295392192228e+001dB,-9.09746892199144e+001°)
2.68534444565845e+002	(-3.54094650679926e+001dB,-9.09769222962153e+001°)
2.69153480392685e+002	(-3.53893905740371e+001dB,-9.09791606307890e+001°)
2.69773943244486e+002	(-3.53693157355377e+001dB,-9.09814042360806e+001°)
2.70395836410878e+002	(-3.53492405512081e+001dB,-9.09836531244984e+001°)
2.71019163189078e+002	(-3.53291650190607e+001dB,-9.09859073085676e+001°)
2.71643926883902e+002	(-3.53090891379488e+001dB,-9.09881668007429e+001°)
2.72270130807785e+002	(-3.52890129060242e+001dB,-9.09904316135949e+001°)
2.72897778280798e+002	(-3.52689363215851e+001dB,-9.09927017597094e+001°)
2.73526872630665e+002	(-3.52488593830767e+001dB,-9.09949772516819e+001°)
2.74157417192782e+002	(-3.52287820887824e+001dB,-9.09972581021645e+001°)
2.74789415310233e+002	(-3.52087044372862e+001dB,-9.09995443237948e+001°)
2.75422870333810e+002	(-3.51886264266248e+001dB,-9.10018359293224e+001°)
2.76057785622028e+002	(-3.51685480553671e+001dB,-9.10041329314569e+001°)
2.76694164541145e+002	(-3.51484693219199e+001dB,-9.10064353429501e+001°)
2.77332010465177e+002	(-3.51283902241425e+001dB,-9.10087431766648e+001°)
2.77971326775922e+002	(-3.51083107608117e+001dB,-9.10110564453801e+001°)
2.78612116862970e+002	(-3.50882309301567e+001dB,-9.10133751619773e+001°)
2.79254384123727e+002	(-3.50681507302447e+001dB,-9.10156993393828e+001°)
2.79898131963430e+002	(-3.50480701595977e+001dB,-9.10180289905035e+001°)
2.80543363795165e+002	(-3.50279892164210e+001dB,-9.10203641283183e+001°)
2.81190083039887e+002	(-3.50079078989122e+001dB,-9.10227047658367e+001°)
2.81838293126439e+002	(-3.49878262055693e+001dB,-9.10250509160644e+001°)
2.82487997491564e+002	(-3.49677441344967e+001dB,-9.10274025920900e+001°)
2.83139199579931e+002	(-3.49476616837905e+001dB,-9.10297598070338e+001°)
2.83791902844149e+002	(-3.49275788519245e+001dB,-9.10321225740077e+001°)
2.84446110744785e+002	(-3.49074956370557e+001dB,-9.10344909061865e+001°)
2.85101826750384e+002	(-3.48874120374871e+001dB,-9.10368648167629e+001°)
2.85759054337488e+002	(-3.48673280511281e+001dB,-9.10392443190175e+001°)
2.86417796990651e+002	(-3.48472436766508e+001dB,-9.10416294261665e+001°)
2.87078058202462e+002	(-3.48271589120249e+001dB,-9.10440201515378e+001°)
2.87739841473560e+002	(-3.48070737552890e+001dB,-9.10464165084966e+001°)
2.88403150312653e+002	(-3.47869882047816e+001dB,-9.10488185103970e+001°)
2.89067988236540e+002	(-3.47669022589100e+001dB,-9.10512261706259e+001°)
2.89734358770125e+002	(-3.47468159154560e+001dB,-9.10536395026674e+001°)
2.90402265446438e+002	(-3.47267291727328e+001dB,-9.10560585199875e+001°)
2.91071711806653e+002	(-3.47066420288908e+001dB,-9.10584832360995e+001°)
2.91742701400109e+002	(-3.46865544819173e+001dB,-9.10609136645707e+001°)
2.92415237784326e+002	(-3.46664665303312e+001dB,-9.10633498189395e+001°)
2.93089324525025e+002	(-3.46463781719483e+001dB,-9.10657917128645e+001°)
2.93764965196146e+002	(-3.46262894049616e+001dB,-9.10682393599872e+001°)
2.94442163379869e+002	(-3.46062002274779e+001dB,-9.10706927740012e+001°)
2.95120922666631e+002	(-3.45861106375953e+001dB,-9.10731519686328e+001°)
2.95801246655147e+002	(-3.45660206333262e+001dB,-9.10756169576541e+001°)
2.96483138952427e+002	(-3.45459302130592e+001dB,-9.10780877548217e+001°)
2.97166603173795e+002	(-3.45258393744033e+001dB,-9.10805643740291e+001°)
2.97851642942911e+002	(-3.45057481157294e+001dB,-9.10830468291077e+001°)
2.98538261891788e+002	(-3.44856564350139e+001dB,-9.10855351339696e+001°)
2.99226463660811e+002	(-3.44655643303783e+001dB,-9.10880293025498e+001°)
2.99916251898757e+002	(-3.44454717996267e+001dB,-9.10905293488542e+001°)
3.00607630262815e+002	(-3.44253788410165e+001dB,-9.10930352868686e+001°)
3.01300602418604e+002	(-3.44052854524878e+001dB,-9.10955471306536e+001°)
3.01995172040194e+002	(-3.43851916320483e+001dB,-9.10980648942958e+001°)
3.02691342810123e+002	(-3.43650973777737e+001dB,-9.11005885919100e+001°)
3.03389118419419e+002	(-3.43450026873447e+001dB,-9.11031182377035e+001°)
3.04088502567620e+002	(-3.43249075592040e+001dB,-9.11056538458050e+001°)
3.04789498962790e+002	(-3.43048119910135e+001dB,-9.11081954304971e+001°)
3.05492111321543e+002	(-3.42847159808885e+001dB,-9.11107430060308e+001°)
3.06196343369060e+002	(-3.42646195264720e+001dB,-9.11132965867545e+001°)
3.06902198839108e+002	(-3.42445226262459e+001dB,-9.11158561869446e+001°)
3.07609681474063e+002	(-3.42244252777571e+001dB,-9.11184218210373e+001°)
3.08318795024927e+002	(-3.42043274787741e+001dB,-9.11209935034822e+001°)
3.09029543251351e+002	(-3.41842292277499e+001dB,-9.11235712486585e+001°)
3.09741929921650e+002	(-3.41641305218168e+001dB,-9.11261550711737e+001°)
3.10455958812827e+002	(-3.41440313599480e+001dB,-9.11287449854152e+001°)
3.11171633710593e+002	(-3.41239317390250e+001dB,-9.11313410060947e+001°)
3.11888958409385e+002	(-3.41038316573074e+001dB,-9.11339431477775e+001°)
3.12607936712387e+002	(-3.40837311126592e+001dB,-9.11365514251057e+001°)
3.13328572431550e+002	(-3.40636301030889e+001dB,-9.11391658527549e+001°)
3.14050869387613e+002	(-3.40435286262094e+001dB,-9.11417864454796e+001°)
3.14774831410123e+002	(-3.40234266800862e+001dB,-9.11444132180226e+001°)
3.15500462337454e+002	(-3.40033242621577e+001dB,-9.11470461852405e+001°)
3.16227766016829e+002	(-3.39832213703923e+001dB,-9.11496853619520e+001°)
3.16956746304341e+002	(-3.39631180029791e+001dB,-9.11523307629903e+001°)
3.17687407064968e+002	(-3.39430141571720e+001dB,-9.11549824033619e+001°)
3.18419752172604e+002	(-3.39229098311398e+001dB,-9.11576402979605e+001°)
3.19153785510067e+002	(-3.39028050224242e+001dB,-9.11603044618329e+001°)
3.19889510969131e+002	(-3.38826997287877e+001dB,-9.11629749100129e+001°)
3.20626932450538e+002	(-3.38625939482139e+001dB,-9.11656516575569e+001°)
3.21366053864023e+002	(-3.38424876781360e+001dB,-9.11683347196256e+001°)
3.22106879128335e+002	(-3.38223809165164e+001dB,-9.11710241113492e+001°)
3.22849412171255e+002	(-3.38022736609988e+001dB,-9.11737198479356e+001°)
3.23593656929619e+002	(-3.37821659092932e+001dB,-9.11764219446302e+001°)
3.24339617349340e+002	(-3.37620576591759e+001dB,-9.11791304167066e+001°)
3.25087297385425e+002	(-3.37419489081043e+001dB,-9.11818452795165e+001°)
3.25836701002000e+002	(-3.37218396539876e+001dB,-9.11845665483878e+001°)
3.26587832172327e+002	(-3.37017298944928e+001dB,-9.11872942387301e+001°)
3.27340694878829e+002	(-3.36816196271219e+001dB,-9.11900283660092e+001°)
3.28095293113110e+002	(-3.36615088495972e+001dB,-9.11927689456961e+001°)
3.28851630875974e+002	(-3.36413975593987e+001dB,-9.11955159933390e+001°)
3.29609712177449e+002	(-3.36212857546897e+001dB,-9.11982695244318e+001°)
3.30369541036806e+002	(-3.36011734323111e+001dB,-9.12010295546998e+001°)
3.31131121482582e+002	(-3.35810605904808e+001dB,-9.12037960996952e+001°)
3.31894457552601e+002	(-3.35609472264804e+001dB,-9.12065691751612e+001°)
3.32659553293995e+002	(-3.35408333379656e+001dB,-9.12093487968155e+001°)
3.33426412763226e+002	(-3.35207189223495e+001dB,-9.12121349804640e+001°)
3.34195040026105e+002	(-3.35006039776509e+001dB,-9.12149277418548e+001°)
3.34965439157818e+002	(-3.34804885009518e+001dB,-9.12177270969188e+001°)
3.35737614242945e+002	(-3.34603724898624e+001dB,-9.12205330615444e+001°)
3.36511569375481e+002	(-3.34402559421358e+001dB,-9.12233456516405e+001°)
3.37287308658859e+002	(-3.34201388550509e+001dB,-9.12261648832337e+001°)
3.38064836205972e+002	(-3.34000212261062e+001dB,-9.12289907723547e+001°)
3.38844156139193e+002	(-3.33799030529428e+001dB,-9.12318233350555e+001°)
3.39625272590399e+002	(-3.33597843328817e+001dB,-9.12346625874665e+001°)
3.40408189700991e+002	(-3.33396650636948e+001dB,-9.12375085457138e+001°)
3.41192911621919e+002	(-3.33195452423709e+001dB,-9.12403612260682e+001°)
3.41979442513699e+002	(-3.32994248667353e+001dB,-9.12432206447095e+001°)
3.42767786546440e+002	(-3.32793039339074e+001dB,-9.12460868179818e+001°)
3.43557947899865e+002	(-3.32591824416113e+001dB,-9.12489597621668e+001°)
3.44349930763328e+002	(-3.32390603869424e+001dB,-9.12518394936945e+001°)
3.45143739335846e+002	(-3.32189377675236e+001dB,-9.12547260289514e+001°)
3.45939377826112e+002	(-3.31988145806573e+001dB,-9.12576193844085e+001°)
3.46736850452522e+002	(-3.31786908237878e+001dB,-9.12605195765787e+001°)
3.47536161443196e+002	(-3.31585664940387e+001dB,-9.12634266220342e+001°)
3.48337315036002e+002	(-3.31384415889840e+001dB,-9.12663405373467e+001°)
3.49140315478576e+002	(-3.31183161058769e+001dB,-9.12692613391772e+001°)
3.49945167028347e+002	(-3.30981900420350e+001dB,-9.12721890442086e+001°)
3.50751873952558e+002	(-3.30780633947637e+001dB,-9.12751236691748e+001°)
3.51560440528288e+002	(-3.30579361614328e+001dB,-9.12780652308413e+001°)
3.52370871042477e+002	(-3.30378083390909e+001dB,-9.12810137460785e+001°)
3.53183169791947e+002	(-3.30176799250827e+001dB,-9.12839692317289e+001°)
3.53997341083424e+002	(-3.29975509170483e+001dB,-9.12869317046611e+001°)
3.54813389233565e+002	(-3.29774213117667e+001dB,-9.12899011819004e+001°)
3.55631318568975e+002	(-3.29572911066213e+001dB,-9.12928776804353e+001°)
3.56451133426234e+002	(-3.29371602987510e+001dB,-9.12958612173263e+001°)
3.57272838151918e+002	(-3.29170288856671e+001dB,-9.12988518096270e+001°)
3.58096437102625e+002	(-3.28968968642512e+001dB,-9.13018494745311e+001°)
3.58921934644995e+002	(-3.28767642315261e+001dB,-9.13048542292560e+001°)
3.59749335155732e+002	(-3.28566309851951e+001dB,-9.13078660909560e+001°)
3.60578643021632e+002	(-3.28364971218689e+001dB,-9.13108850769998e+001°)
3.61409862639602e+002	(-3.28163626389932e+001dB,-9.13139112046760e+001°)
3.62242998416688e+002	(-3.27962275334603e+001dB,-9.13169444913956e+001°)
3.63078054770090e+002	(-3.27760918027663e+001dB,-9.13199849545295e+001°)
3.63915036127196e+002	(-3.27559554436995e+001dB,-9.13230326116014e+001°)
3.64753946925597e+002	(-3.27358184534975e+001dB,-9.13260874801042e+001°)
3.65594791613114e+002	(-3.27156808289986e+001dB,-9.13291495776493e+001°)
3.66437574647822e+002	(-3.26955425674903e+001dB,-9.13322189218198e+001°)
3.67282300498073e+002	(-3.26754036659376e+001dB,-9.13352955302918e+001°)
3.68128973642520e+002	(-3.26552641213691e+001dB,-9.13383794207738e+001°)
3.68977598570139e+002	(-3.26351239307222e+001dB,-9.13414706110527e+001°)
3.69828179780255e+002	(-3.26149830912290e+001dB,-9.13445691189007e+001°)
3.70680721782565e+002	(-3.25948415996446e+001dB,-9.13476749622076e+001°)
3.71535229097161e+002	(-3.25746994530960e+001dB,-9.13507881588632e+001°)
3.72391706254557e+002	(-3.25545566483874e+001dB,-9.13539087268556e+001°)
3.73250157795709e+002	(-3.25344131825400e+001dB,-9.13570366841728e+001°)
3.74110588272042e+002	(-3.25142690524068e+001dB,-9.13601720488878e+001°)
3.74973002245472e+002	(-3.24941242550574e+001dB,-9.13633148390795e+001°)
3.75837404288433e+002	(-3.24739787873932e+001dB,-9.13664650729042e+001°)
3.76703798983897e+002	(-3.24538326460696e+001dB,-9.13696227686127e+001°)
3.77572190925404e+002	(-3.24336858283442e+001dB,-9.13727879443951e+001°)
3.78442584717082e+002	(-3.24135383305348e+001dB,-9.13759606186452e+001°)
3.79314984973670e+002	(-3.23933901498700e+001dB,-9.13791408096556e+001°)
3.80189396320549e+002	(-3.23732412831778e+001dB,-9.13823285358403e+001°)
3.81065823393761e+002	(-3.23530917273485e+001dB,-9.13855238156376e+001°)
3.81944270840035e+002	(-3.23329414787952e+001dB,-9.13887266676266e+001°)
3.82824743316811e+002	(-3.23127905346096e+001dB,-9.13919371103191e+001°)
3.83707245492267e+002	(-3.22926388915603e+001dB,-9.13951551623213e+001°)
3.84591782045341e+002	(-3.22724865463233e+001dB,-9.13983808423151e+001°)
3.85478357665760e+002	(-3.22523334954055e+001dB,-9.14016141690474e+001°)
3.86366977054057e+002	(-3.22321797359153e+001dB,-9.14048551612273e+001°)
3.87257644921605e+002	(-3.22120252644061e+001dB,-9.14081038376971e+001°)
3.88150365990636e+002	(-3.21918700775700e+001dB,-9.14113602173341e+001°)
3.89045144994268e+002	(-3.21717141720067e+001dB,-9.14146243190689e+001°)
3.89941986676531e+002	(-3.21515575446856e+001dB,-9.14178961618279e+001°)
3.90840895792390e+002	(-3.21314001918670e+001dB,-9.14211757647051e+001°)
3.91741877107771e+002	(-3.21112421103347e+001dB,-9.14244631467576e+001°)
3.92644935399587e+002	(-3.20910832967029e+001dB,-9.14277583271189e+001°)
3.93550075455765e+002	(-3.20709237474928e+001dB,-9.14310613249964e+001°)
3.94457302075266e+002	(-3.20507634593639e+001dB,-9.14343721596116e+001°)
3.95366620068115e+002	(-3.20306024291138e+001dB,-9.14376908502324e+001°)
3.96278034255427e+002	(-3.20104406527531e+001dB,-9.14410174162855e+001°)
3.97191549469428e+002	(-3.19902781273557e+001dB,-9.14443518770957e+001°)
3.98107170553484e+002	(-3.19701148491311e+001dB,-9.14476942521603e+001°)
3.99024902362129e+002	(-3.19499508145811e+001dB,-9.14510445610077e+001°)
3.99944749761084e+002	(-3.19297860204993e+001dB,-9.14544028231420e+001°)
4.00866717627290e+002	(-3.19096204629690e+001dB,-9.14577690582555e+001°)
4.01790810848927e+002	(-3.18894541385197e+001dB,-9.14611432860126e+001°)
4.02717034325446e+002	(-3.18692870438184e+001dB,-9.14645255261087e+001°)
4.03645392967592e+002	(-3.18491191749758e+001dB,-9.14679157983716e+001°)
4.04575891697429e+002	(-3.18289505287024e+001dB,-9.14713141226067e+001°)
