Freq.	V(vo)
8.09095899178301e+03	(-3.80188579542549e+01dB,1.16801492913401e+02°)
8.10961057853759e+03	(-3.80788481558069e+01dB,1.16738191638434e+02°)
8.12830516164018e+03	(-3.81388384875642e+01dB,1.16675044024615e+02°)
8.14704284020758e+03	(-3.81988289477541e+01dB,1.16612049647754e+02°)
8.16582371358510e+03	(-3.82588195346282e+01dB,1.16549208085170e+02°)
8.18464788134707e+03	(-3.83188102464621e+01dB,1.16486518915676e+02°)
8.20351544329736e+03	(-3.83788010815546e+01dB,1.16423981719579e+02°)
8.22242649946988e+03	(-3.84387920382282e+01dB,1.16361596078668e+02°)
8.24138115012919e+03	(-3.84987831148282e+01dB,1.16299361576209e+02°)
8.26037949577095e+03	(-3.85587743097223e+01dB,1.16237277796935e+02°)
8.27942163712250e+03	(-3.86187656213008e+01dB,1.16175344327037e+02°)
8.29850767514339e+03	(-3.86787570479759e+01dB,1.16113560754164e+02°)
8.31763771102587e+03	(-3.87387485881816e+01dB,1.16051926667406e+02°)
8.33681184619550e+03	(-3.87987402403730e+01dB,1.15990441657293e+02°)
8.35603018231164e+03	(-3.88587320030268e+01dB,1.15929105315785e+02°)
8.37529282126798e+03	(-3.89187238746401e+01dB,1.15867917236267e+02°)
8.39459986519312e+03	(-3.89787158537307e+01dB,1.15806877013539e+02°)
8.41395141645110e+03	(-3.90387079388368e+01dB,1.15745984243809e+02°)
8.43334757764190e+03	(-3.90987001285163e+01dB,1.15685238524690e+02°)
8.45278845160204e+03	(-3.91586924213471e+01dB,1.15624639455186e+02°)
8.47227414140510e+03	(-3.92186848159264e+01dB,1.15564186635692e+02°)
8.49180475036227e+03	(-3.92786773108705e+01dB,1.15503879667981e+02°)
8.51138038202290e+03	(-3.93386699048147e+01dB,1.15443718155203e+02°)
8.53100114017503e+03	(-3.93986625964129e+01dB,1.15383701701872e+02°)
8.55066712884596e+03	(-3.94586553843376e+01dB,1.15323829913863e+02°)
8.57037845230282e+03	(-3.95186482672790e+01dB,1.15264102398405e+02°)
8.59013521505308e+03	(-3.95786412439458e+01dB,1.15204518764073e+02°)
8.60993752184513e+03	(-3.96386343130637e+01dB,1.15145078620781e+02°)
8.62978547766882e+03	(-3.96986274733764e+01dB,1.15085781579777e+02°)
8.64967918775605e+03	(-3.97586207236443e+01dB,1.15026627253636e+02°)
8.66961875758128e+03	(-3.98186140626451e+01dB,1.14967615256251e+02°)
8.68960429286213e+03	(-3.98786074891728e+01dB,1.14908745202830e+02°)
8.70963589955992e+03	(-3.99386010020384e+01dB,1.14850016709887e+02°)
8.72971368388023e+03	(-3.99985946000686e+01dB,1.14791429395236e+02°)
8.74983775227347e+03	(-4.00585882821065e+01dB,1.14732982877987e+02°)
8.77000821143545e+03	(-4.01185820470108e+01dB,1.14674676778535e+02°)
8.79022516830795e+03	(-4.01785758936560e+01dB,1.14616510718558e+02°)
8.81048873007924e+03	(-4.02385698209317e+01dB,1.14558484321009e+02°)
8.83079900418473e+03	(-4.02985638277430e+01dB,1.14500597210108e+02°)
8.85115609830745e+03	(-4.03585579130095e+01dB,1.14442849011339e+02°)
8.87156012037870e+03	(-4.04185520756660e+01dB,1.14385239351443e+02°)
8.89201117857858e+03	(-4.04785463146617e+01dB,1.14327767858410e+02°)
8.91250938133654e+03	(-4.05385406289600e+01dB,1.14270434161474e+02°)
8.93305483733204e+03	(-4.05985350175385e+01dB,1.14213237891109e+02°)
8.95364765549502e+03	(-4.06585294793890e+01dB,1.14156178679019e+02°)
8.97428794500656e+03	(-4.07185240135169e+01dB,1.14099256158136e+02°)
8.99497581529943e+03	(-4.07785186189410e+01dB,1.14042469962610e+02°)
9.01571137605864e+03	(-4.08385132946938e+01dB,1.13985819727808e+02°)
9.03649473722209e+03	(-4.08985080398208e+01dB,1.13929305090305e+02°)
9.05732600898107e+03	(-4.09585028533806e+01dB,1.13872925687876e+02°)
9.07820530178092e+03	(-4.10184977344447e+01dB,1.13816681159497e+02°)
9.09913272632158e+03	(-4.10784926820973e+01dB,1.13760571145332e+02°)
9.12010839355816e+03	(-4.11384876954349e+01dB,1.13704595286734e+02°)
9.14113241470156e+03	(-4.11984827735664e+01dB,1.13648753226232e+02°)
9.16220490121905e+03	(-4.12584779156131e+01dB,1.13593044607532e+02°)
9.18332596483486e+03	(-4.13184731207080e+01dB,1.13537469075508e+02°)
9.20449571753076e+03	(-4.13784683879960e+01dB,1.13482026276197e+02°)
9.22571427154668e+03	(-4.14384637166338e+01dB,1.13426715856793e+02°)
9.24698173938127e+03	(-4.14984591057895e+01dB,1.13371537465645e+02°)
9.26829823379254e+03	(-4.15584545546424e+01dB,1.13316490752245e+02°)
9.28966386779840e+03	(-4.16184500623833e+01dB,1.13261575367229e+02°)
9.31107875467734e+03	(-4.16784456282139e+01dB,1.13206790962368e+02°)
9.33254300796894e+03	(-4.17384412513467e+01dB,1.13152137190564e+02°)
9.35405674147455e+03	(-4.17984369310050e+01dB,1.13097613705844e+02°)
9.37562006925783e+03	(-4.18584326664228e+01dB,1.13043220163355e+02°)
9.39723310564540e+03	(-4.19184284568444e+01dB,1.12988956219360e+02°)
9.41889596522744e+03	(-4.19784243015245e+01dB,1.12934821531231e+02°)
9.44060876285825e+03	(-4.20384201997279e+01dB,1.12880815757445e+02°)
9.46237161365695e+03	(-4.20984161507294e+01dB,1.12826938557576e+02°)
9.48418463300799e+03	(-4.21584121538138e+01dB,1.12773189592296e+02°)
9.50604793656183e+03	(-4.22184082082756e+01dB,1.12719568523364e+02°)
9.52796164023553e+03	(-4.22784043134188e+01dB,1.12666075013624e+02°)
9.54992586021337e+03	(-4.23384004685571e+01dB,1.12612708726998e+02°)
9.57194071294745e+03	(-4.23983966730134e+01dB,1.12559469328485e+02°)
9.59400631515833e+03	(-4.24583929261197e+01dB,1.12506356484149e+02°)
9.61612278383564e+03	(-4.25183892272176e+01dB,1.12453369861124e+02°)
9.63829023623870e+03	(-4.25783855756570e+01dB,1.12400509127598e+02°)
9.66050878989713e+03	(-4.26383819707972e+01dB,1.12347773952818e+02°)
9.68277856261148e+03	(-4.26983784120060e+01dB,1.12295164007078e+02°)
9.70509967245388e+03	(-4.27583748986598e+01dB,1.12242678961719e+02°)
9.72747223776863e+03	(-4.28183714301436e+01dB,1.12190318489122e+02°)
9.74989637717285e+03	(-4.28783680058506e+01dB,1.12138082262702e+02°)
9.77237220955708e+03	(-4.29383646251824e+01dB,1.12085969956908e+02°)
9.79489985408596e+03	(-4.29983612875488e+01dB,1.12033981247214e+02°)
9.81747943019881e+03	(-4.30583579923674e+01dB,1.11982115810113e+02°)
9.84011105761031e+03	(-4.31183547390641e+01dB,1.11930373323120e+02°)
9.86279485631107e+03	(-4.31783515270722e+01dB,1.11878753464758e+02°)
9.88553094656835e+03	(-4.32383483558330e+01dB,1.11827255914561e+02°)
9.90831944892663e+03	(-4.32983452247953e+01dB,1.11775880353065e+02°)
9.93116048420829e+03	(-4.33583421334155e+01dB,1.11724626461806e+02°)
9.95405417351422e+03	(-4.34183390811572e+01dB,1.11673493923314e+02°)
9.97700063822448e+03	(-4.34783360674915e+01dB,1.11622482421108e+02°)
9.99999999999895e+03	(-4.35383330918965e+01dB,1.11571591639694e+02°)
1.00230523807779e+04	(-4.35983301538576e+01dB,1.11520821264560e+02°)
1.00461579027829e+04	(-4.36583272528672e+01dB,1.11470170982169e+02°)
1.00693166885170e+04	(-4.37183243884244e+01dB,1.11419640479957e+02°)
1.00925288607658e+04	(-4.37783215600352e+01dB,1.11369229446331e+02°)
1.01157945425979e+04	(-4.38383187672124e+01dB,1.11318937570658e+02°)
1.01391138573657e+04	(-4.38983160094754e+01dB,1.11268764543267e+02°)
1.01624869287059e+04	(-4.39583132863501e+01dB,1.11218710055444e+02°)
1.01859138805401e+04	(-4.40183105973688e+01dB,1.11168773799423e+02°)
1.02093948370757e+04	(-4.40783079420703e+01dB,1.11118955468389e+02°)
1.02329299228065e+04	(-4.41383053199994e+01dB,1.11069254756467e+02°)
1.02565192625130e+04	(-4.41983027307074e+01dB,1.11019671358723e+02°)
1.02801629812636e+04	(-4.42583001737516e+01dB,1.10970204971157e+02°)
1.03038612044151e+04	(-4.43182976486951e+01dB,1.10920855290700e+02°)
1.03276140576129e+04	(-4.43782951551073e+01dB,1.10871622015210e+02°)
1.03514216667923e+04	(-4.44382926925631e+01dB,1.10822504843468e+02°)
1.03752841581790e+04	(-4.44982902606435e+01dB,1.10773503475174e+02°)
1.03992016582895e+04	(-4.45582878589348e+01dB,1.10724617610941e+02°)
1.04231742939319e+04	(-4.46182854870293e+01dB,1.10675846952296e+02°)
1.04472021922069e+04	(-4.46782831445247e+01dB,1.10627191201671e+02°)
1.04712854805079e+04	(-4.47382808310240e+01dB,1.10578650062400e+02°)
1.04954242865221e+04	(-4.47982785461358e+01dB,1.10530223238720e+02°)
1.05196187382311e+04	(-4.48582762894739e+01dB,1.10481910435761e+02°)
1.05438689639115e+04	(-4.49182740606574e+01dB,1.10433711359543e+02°)
1.05681750921355e+04	(-4.49782718593105e+01dB,1.10385625716977e+02°)
1.05925372517718e+04	(-4.50382696850626e+01dB,1.10337653215857e+02°)
1.06169555719861e+04	(-4.50982675375480e+01dB,1.10289793564855e+02°)
1.06414301822420e+04	(-4.51582654164061e+01dB,1.10242046473523e+02°)
1.06659612123014e+04	(-4.52182633212811e+01dB,1.10194411652283e+02°)
1.06905487922254e+04	(-4.52782612518219e+01dB,1.10146888812428e+02°)
1.07151930523749e+04	(-4.53382592076825e+01dB,1.10099477666116e+02°)
1.07398941234113e+04	(-4.53982571885212e+01dB,1.10052177926366e+02°)
1.07646521362972e+04	(-4.54582551940013e+01dB,1.10004989307057e+02°)
1.07894672222971e+04	(-4.55182532237903e+01dB,1.09957911522919e+02°)
1.08143395129782e+04	(-4.55782512775605e+01dB,1.09910944289538e+02°)
1.08392691402109e+04	(-4.56382493549885e+01dB,1.09864087323343e+02°)
1.08642562361695e+04	(-4.56982474557553e+01dB,1.09817340341610e+02°)
1.08893009333332e+04	(-4.57582455795462e+01dB,1.09770703062453e+02°)
1.09144033644864e+04	(-4.58182437260508e+01dB,1.09724175204826e+02°)
1.09395636627198e+04	(-4.58782418949628e+01dB,1.09677756488513e+02°)
1.09647819614307e+04	(-4.59382400859802e+01dB,1.09631446634130e+02°)
1.09900583943240e+04	(-4.59982382988050e+01dB,1.09585245363120e+02°)
1.10153930954130e+04	(-4.60582365331432e+01dB,1.09539152397748e+02°)
1.10407861990195e+04	(-4.61182347887049e+01dB,1.09493167461098e+02°)
1.10662378397755e+04	(-4.61782330652040e+01dB,1.09447290277072e+02°)
1.10917481526228e+04	(-4.62382313623583e+01dB,1.09401520570385e+02°)
1.11173172728147e+04	(-4.62982296798894e+01dB,1.09355858066561e+02°)
1.11429453359161e+04	(-4.63582280175228e+01dB,1.09310302491931e+02°)
1.11686324778044e+04	(-4.64182263749875e+01dB,1.09264853573628e+02°)
1.11943788346703e+04	(-4.64782247520162e+01dB,1.09219511039585e+02°)
1.12201845430184e+04	(-4.65382231483454e+01dB,1.09174274618533e+02°)
1.12460497396680e+04	(-4.65982215637149e+01dB,1.09129144039996e+02°)
1.12719745617539e+04	(-4.66582199978682e+01dB,1.09084119034285e+02°)
1.12979591467267e+04	(-4.67182184505523e+01dB,1.09039199332503e+02°)
1.13240036323543e+04	(-4.67782169215173e+01dB,1.08994384666533e+02°)
1.13501081567219e+04	(-4.68382154105170e+01dB,1.08949674769039e+02°)
1.13762728582331e+04	(-4.68982139173085e+01dB,1.08905069373464e+02°)
1.14024978756104e+04	(-4.69582124416520e+01dB,1.08860568214025e+02°)
1.14287833478965e+04	(-4.70182109833109e+01dB,1.08816171025707e+02°)
1.14551294144541e+04	(-4.70782095420521e+01dB,1.08771877544268e+02°)
1.14815362149676e+04	(-4.71382081176454e+01dB,1.08727687506227e+02°)
1.15080038894431e+04	(-4.71982067098637e+01dB,1.08683600648867e+02°)
1.15345325782097e+04	(-4.72582053184831e+01dB,1.08639616710229e+02°)
1.15611224219197e+04	(-4.73182039432825e+01dB,1.08595735429112e+02°)
1.15877735615500e+04	(-4.73782025840440e+01dB,1.08551956545064e+02°)
1.16144861384022e+04	(-4.74382012405525e+01dB,1.08508279798386e+02°)
1.16412602941036e+04	(-4.74981999125959e+01dB,1.08464704930125e+02°)
1.16680961706083e+04	(-4.75581985999647e+01dB,1.08421231682072e+02°)
1.16949939101974e+04	(-4.76181973024527e+01dB,1.08377859796759e+02°)
1.17219536554800e+04	(-4.76781960198559e+01dB,1.08334589017455e+02°)
1.17489755493940e+04	(-4.77381947519735e+01dB,1.08291419088167e+02°)
1.17760597352068e+04	(-4.77981934986072e+01dB,1.08248349753631e+02°)
1.18032063565160e+04	(-4.78581922595613e+01dB,1.08205380759314e+02°)
1.18304155572503e+04	(-4.79181910346429e+01dB,1.08162511851411e+02°)
1.18576874816703e+04	(-4.79781898236616e+01dB,1.08119742776838e+02°)
1.18850222743689e+04	(-4.80381886264295e+01dB,1.08077073283233e+02°)
1.19124200802724e+04	(-4.80981874427613e+01dB,1.08034503118953e+02°)
1.19398810446414e+04	(-4.81581862724742e+01dB,1.07992032033069e+02°)
1.19674053130711e+04	(-4.82181851153878e+01dB,1.07949659775366e+02°)
1.19949930314925e+04	(-4.82781839713242e+01dB,1.07907386096337e+02°)
1.20226443461728e+04	(-4.83381828401078e+01dB,1.07865210747183e+02°)
1.20503594037166e+04	(-4.83981817215654e+01dB,1.07823133479810e+02°)
1.20781383510665e+04	(-4.84581806155260e+01dB,1.07781154046824e+02°)
1.21059813355035e+04	(-4.85181795218211e+01dB,1.07739272201530e+02°)
1.21338885046484e+04	(-4.85781784402843e+01dB,1.07697487697930e+02°)
1.21618600064623e+04	(-4.86381773707515e+01dB,1.07655800290720e+02°)
1.21898959892473e+04	(-4.86981763130607e+01dB,1.07614209735286e+02°)
1.22179966016474e+04	(-4.87581752670523e+01dB,1.07572715787702e+02°)
1.22461619926491e+04	(-4.88181742325685e+01dB,1.07531318204727e+02°)
1.22743923115827e+04	(-4.88781732094539e+01dB,1.07490016743805e+02°)
1.23026877081224e+04	(-4.89381721975550e+01dB,1.07448811163058e+02°)
1.23310483322877e+04	(-4.89981711967205e+01dB,1.07407701221288e+02°)
1.23594743344437e+04	(-4.90581702068009e+01dB,1.07366686677971e+02°)
1.23879658653023e+04	(-4.91181692276489e+01dB,1.07325767293255e+02°)
1.24165230759227e+04	(-4.91781682591192e+01dB,1.07284942827959e+02°)
1.24451461177125e+04	(-4.92381673010681e+01dB,1.07244213043569e+02°)
1.24738351424280e+04	(-4.92981663533542e+01dB,1.07203577702236e+02°)
1.25025903021758e+04	(-4.93581654158377e+01dB,1.07163036566776e+02°)
1.25314117494128e+04	(-4.94181644883810e+01dB,1.07122589400660e+02°)
1.25602996369473e+04	(-4.94781635708480e+01dB,1.07082235968022e+02°)
1.25892541179403e+04	(-4.95381626631045e+01dB,1.07041976033647e+02°)
1.26182753459053e+04	(-4.95981617650182e+01dB,1.07001809362974e+02°)
1.26473634747101e+04	(-4.96581608764585e+01dB,1.06961735722093e+02°)
1.26765186585770e+04	(-4.97181599972965e+01dB,1.06921754877741e+02°)
1.27057410520840e+04	(-4.97781591274049e+01dB,1.06881866597300e+02°)
1.27350308101652e+04	(-4.98381582666585e+01dB,1.06842070648796e+02°)
1.27643880881120e+04	(-4.98981574149332e+01dB,1.06802366800894e+02°)
1.27938130415738e+04	(-4.99581565721070e+01dB,1.06762754822900e+02°)
1.28233058265588e+04	(-5.00181557380594e+01dB,1.06723234484752e+02°)
1.28528665994347e+04	(-5.00781549126713e+01dB,1.06683805557025e+02°)
1.28824955169299e+04	(-5.01381540958254e+01dB,1.06644467810922e+02°)
1.29121927361339e+04	(-5.01981532874059e+01dB,1.06605221018278e+02°)
1.29419584144984e+04	(-5.02581524872985e+01dB,1.06566064951552e+02°)
1.29717927098381e+04	(-5.03181516953904e+01dB,1.06526999383828e+02°)
1.30016957803314e+04	(-5.03781509115704e+01dB,1.06488024088813e+02°)
1.30316677845215e+04	(-5.04381501357287e+01dB,1.06449138840831e+02°)
1.30617088813169e+04	(-5.04981493677568e+01dB,1.06410343414826e+02°)
1.30918192299926e+04	(-5.05581486075479e+01dB,1.06371637586356e+02°)
1.31219989901906e+04	(-5.06181478549965e+01dB,1.06333021131592e+02°)
1.31522483219209e+04	(-5.06781471099984e+01dB,1.06294493827315e+02°)
1.31825673855626e+04	(-5.07381463724509e+01dB,1.06256055450916e+02°)
1.32129563418643e+04	(-5.07981456422526e+01dB,1.06217705780390e+02°)
1.32434153519452e+04	(-5.08581449193035e+01dB,1.06179444594337e+02°)
1.32739445772959e+04	(-5.09181442035047e+01dB,1.06141271671961e+02°)
1.33045441797794e+04	(-5.09781434947589e+01dB,1.06103186793061e+02°)
1.33352143216317e+04	(-5.10381427929700e+01dB,1.06065189738038e+02°)
1.33659551654629e+04	(-5.10981420980429e+01dB,1.06027280287885e+02°)
1.33967668742578e+04	(-5.11581414098841e+01dB,1.05989458224191e+02°)
1.34276496113771e+04	(-5.12181407284012e+01dB,1.05951723329134e+02°)
1.34586035405580e+04	(-5.12781400535028e+01dB,1.05914075385481e+02°)
1.34896288259150e+04	(-5.13381393850992e+01dB,1.05876514176588e+02°)
1.35207256319412e+04	(-5.13981387231013e+01dB,1.05839039486392e+02°)
1.35518941235088e+04	(-5.14581380674215e+01dB,1.05801651099416e+02°)
1.35831344658700e+04	(-5.15181374179733e+01dB,1.05764348800762e+02°)
1.36144468246580e+04	(-5.15781367746714e+01dB,1.05727132376112e+02°)
1.36458313658877e+04	(-5.16381361374314e+01dB,1.05690001611721e+02°)
1.36772882559569e+04	(-5.16981355061702e+01dB,1.05652956294422e+02°)
1.37088176616470e+04	(-5.17581348808056e+01dB,1.05615996211618e+02°)
1.37404197501236e+04	(-5.18181342612567e+01dB,1.05579121151285e+02°)
1.37720946889379e+04	(-5.18781336474435e+01dB,1.05542330901963e+02°)
1.38038426460273e+04	(-5.19381330392871e+01dB,1.05505625252764e+02°)
1.38356637897162e+04	(-5.19981324367097e+01dB,1.05469003993358e+02°)
1.38675582887173e+04	(-5.20581318396341e+01dB,1.05432466913983e+02°)
1.38995263121320e+04	(-5.21181312479848e+01dB,1.05396013805433e+02°)
1.39315680294514e+04	(-5.21781306616867e+01dB,1.05359644459063e+02°)
1.39636836105578e+04	(-5.22381300806658e+01dB,1.05323358666784e+02°)
1.39958732257246e+04	(-5.22981295048493e+01dB,1.05287156221060e+02°)
1.40281370456180e+04	(-5.23581289341651e+01dB,1.05251036914909e+02°)
1.40604752412975e+04	(-5.24181283685422e+01dB,1.05215000541899e+02°)
1.40928879842171e+04	(-5.24781278079103e+01dB,1.05179046896148e+02°)
1.41253754462259e+04	(-5.25381272522002e+01dB,1.05143175772318e+02°)
1.41579377995692e+04	(-5.25981267013436e+01dB,1.05107386965618e+02°)
1.41905752168893e+04	(-5.26581261552729e+01dB,1.05071680271799e+02°)
1.42232878712266e+04	(-5.27181256139215e+01dB,1.05036055487155e+02°)
1.42560759360203e+04	(-5.27781250772236e+01dB,1.05000512408516e+02°)
1.42889395851094e+04	(-5.28381245451145e+01dB,1.04965050833253e+02°)
1.43218789927338e+04	(-5.28981240175298e+01dB,1.04929670559268e+02°)
1.43548943335349e+04	(-5.29581234944065e+01dB,1.04894371385001e+02°)
1.43879857825568e+04	(-5.30181229756821e+01dB,1.04859153109422e+02°)
1.44211535152470e+04	(-5.30781224612949e+01dB,1.04824015532031e+02°)
1.44543977074576e+04	(-5.31381219511840e+01dB,1.04788958452855e+02°)
1.44877185354460e+04	(-5.31981214452894e+01dB,1.04753981672450e+02°)
1.45211161758758e+04	(-5.32581209435518e+01dB,1.04719084991894e+02°)
1.45545908058180e+04	(-5.33181204459126e+01dB,1.04684268212790e+02°)
1.45881426027518e+04	(-5.33781199523140e+01dB,1.04649531137260e+02°)
1.46217717445655e+04	(-5.34381194626990e+01dB,1.04614873567946e+02°)
1.46554784095574e+04	(-5.34981189770112e+01dB,1.04580295308007e+02°)
1.46892627764370e+04	(-5.35581184951949e+01dB,1.04545796161119e+02°)
1.47231250243255e+04	(-5.36181180171953e+01dB,1.04511375931470e+02°)
1.47570653327572e+04	(-5.36781175429581e+01dB,1.04477034423762e+02°)
1.47910838816804e+04	(-5.37381170724297e+01dB,1.04442771443206e+02°)
1.48251808514578e+04	(-5.37981166055574e+01dB,1.04408586795523e+02°)
1.48593564228684e+04	(-5.38581161422889e+01dB,1.04374480286939e+02°)
1.48936107771074e+04	(-5.39181156825727e+01dB,1.04340451724188e+02°)
1.49279440957882e+04	(-5.39781152263579e+01dB,1.04306500914505e+02°)
1.49623565609426e+04	(-5.40381147735943e+01dB,1.04272627665629e+02°)
1.49968483550220e+04	(-5.40981143242322e+01dB,1.04238831785797e+02°)
1.50314196608985e+04	(-5.41581138782227e+01dB,1.04205113083746e+02°)
1.50660706618657e+04	(-5.42181134355173e+01dB,1.04171471368709e+02°)
1.51008015416397e+04	(-5.42781129960684e+01dB,1.04137906450416e+02°)
1.51356124843603e+04	(-5.43381125598287e+01dB,1.04104418139088e+02°)
1.51705036745916e+04	(-5.43981121267517e+01dB,1.04071006245439e+02°)
1.52054752973232e+04	(-5.44581116967913e+01dB,1.04037670580674e+02°)
1.52405275379711e+04	(-5.45181112699021e+01dB,1.04004410956485e+02°)
